Country,"Afghanistan, Islamic Republic of",Albania,Algeria,Angola,Anguilla,Antigua and Barbuda,Argentina,"Armenia, Republic of",Aruba,Australia,Austria,"Azerbaijan, Republic of","Bahamas, The","Bahrain, Kingdom of",Bangladesh,Barbados,Belarus,Belgium,Belgium-Luxembourg,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,"China, P.R.: Hong Kong","China, P.R.: Macao","China, P.R.: Mainland",Colombia,Comoros,"Congo, Democratic Republic of","Congo, Republic of",Costa Rica,C?te d'Ivoire,Croatia,Cuba,Cura?ao,Cura?ao and Sint Maarten,Cyprus,Czech Republic,Czechoslovakia,Denmark,Djibouti,Dominica,Dominican Republic,Eastern Germany,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,"Eswatini, Kingdom of",Ethiopia,Euro Area,Faroe Islands,Fiji,Finland,France,French Territories: French Polynesia,French Territories: New Caledonia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guernsey,"Guiana, French",Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Republic of","Kosovo, Republic of",Kuwait,Kyrgyz Republic,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mexico,"Micronesia, Federated States of",Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Zealand,Nicaragua,Niger,Nigeria,"North Macedonia, Republic of",Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russian Federation,Rwanda,Saint Pierre and Miquelon,Samoa,San Marino,S?o Tom¨¦ and Pr¨ªncipe,Saudi Arabia,Senegal,"Serbia, Republic of",Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Taiwan Province of China,Tajikistan,Tanzania,Thailand,"Timor-Leste, Dem. Rep. of",Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,U.S.S.R.,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, Republica Bolivariana de",Vietnam,Yemen Arab Rep.,"Yemen, P.D. Rep.","Yemen, Republic of","Yugoslavia, SFR",Zambia,Zimbabwe,Central African Economic and Monetary Community,Eastern Caribbean Currency Union (ECCU),West African Economic and Monetary Union (WAEMU)
2001Q2,47.50,146.86,78.30,19.59,2.70,2.70,1.00,552.23,1.79,1.95,...,0.93,1.00,0.38,55.23,2.00,0.14,...,...,2.00,751.80,1.00,46.90,6.53,2.24,5.64,2.29,1.81,2.24,751.68,853.71,126.26,"3,916.67",751.68,1.54,0.83,751.68,751.68,606.39,7.80,8.03,8.28,"2,324.32",563.76,166.32,751.68,325.54,751.68,8.50,...,...,...,0.66,39.26,...,8.54,177.72,2.70,16.66,...,1.00,3.84,1.00,751.68,10.20,17.92,8.04,8.43,1.15,8.54,2.30,...,...,136.74,136.74,751.68,15.38,2.06,...,0.72,0.70,...,8.54,2.70,...,7.77,0.70,...,"1,945.00",751.68,186.72,23.53,15.37,294.57,99.32,46.90,"11,241.67","1,753.30","2,002.40",...,0.70,4.16,...,45.66,122.64,0.70,0.71,145.96,78.22,1.95,"1,305.64",...,0.31,48.85,"8,535.00",0.63,"1,507.50",8.04,49.28,0.59,4.00,...,"1,360.66",76.82,3.80,11.77,751.68,0.46,...,25.42,28.68,9.20,1.00,12.95,"1,094.07",1.15,2.70,11.53,20.16,6.82,8.04,1.95,74.55,...,1.79,2.41,13.34,751.68,112.75,69.69,9.18,0.38,62.12,...,1.00,3.15,"3,839.27",3.56,50.74,3.99,...,3.64,...,2.84,28.99,438.68,...,3.50,1.15,8.89,3.75,751.68,...,5.82,"1,915.83",1.81,...,49.40,247.81,5.24,...,8.04,...,...,89.75,2.70,2.70,2.70,2.57,2.18,10.43,1.75,11.23,33.48,2.35,887.39,45.35,1.00,751.68,2.11,6.26,1.46,1.18,"5,200.00",...,"1,774.71",5.41,3.67,0.70,1.00,13.11,...,146.64,0.71,"14,643.33",...,...,167.70,...,3.34,0.06,751.68,2.70,751.68
2001M04,47.50,145.48,77.38,19.42,2.70,2.70,1.00,547.81,1.79,2.00,...,0.92,1.00,0.38,54.00,2.00,0.13,...,...,2.00,735.38,1.00,46.79,6.50,2.19,5.65,2.19,1.81,2.19,735.38,799.12,123.66,"3,911.00",735.38,1.56,0.83,735.38,735.38,598.63,7.80,8.03,8.28,"2,323.10",551.53,50.00,735.38,323.90,735.38,8.54,...,...,...,0.65,38.72,...,8.36,177.72,2.70,16.66,...,1.00,3.84,1.00,735.38,10.20,17.53,8.08,8.41,1.12,8.36,2.32,...,...,133.78,133.78,735.38,15.23,2.05,...,0.72,0.70,...,8.36,2.70,...,7.75,0.70,...,"1,945.00",735.38,186.71,23.40,15.31,298.99,93.14,46.79,"11,182.00","1,751.43","2,002.40",...,0.70,4.18,...,45.59,123.83,0.70,0.71,145.52,77.50,2.00,"1,325.36",...,0.31,48.70,"8,484.00",0.63,"1,507.50",8.08,46.42,0.56,4.00,...,"1,350.32",78.74,3.80,11.77,735.38,0.45,...,25.29,28.34,9.35,1.00,12.88,"1,093.57",1.12,2.70,11.04,19.11,6.78,8.08,2.00,74.18,...,1.79,2.46,13.28,735.38,113.20,68.22,9.09,0.38,61.07,...,1.00,3.14,"3,787.40",3.56,50.19,4.02,...,3.64,...,2.79,28.85,436.50,...,3.53,1.12,8.83,3.75,735.38,...,6.04,"1,905.01",1.81,...,48.71,241.86,5.21,...,8.08,...,...,87.88,2.70,2.70,2.70,2.57,2.18,10.20,1.71,11.23,32.92,2.35,884.42,45.41,1.00,735.38,2.09,6.27,1.43,1.20,"5,200.00",...,"1,773.82",5.42,3.67,0.70,1.00,12.90,...,148.65,0.71,"14,557.00",...,...,167.63,...,3.10,0.06,735.38,2.70,735.38
2001M05,47.50,146.53,78.34,19.54,2.70,2.70,1.00,553.77,1.79,1.92,...,0.93,1.00,0.38,54.68,2.00,0.14,...,...,2.00,750.38,1.00,46.92,6.53,2.24,5.60,2.30,1.81,2.23,750.38,851.13,125.90,"3,923.00",750.38,1.54,0.83,750.38,750.38,604.48,7.80,8.03,8.28,"2,344.55",562.79,104.42,750.38,325.49,750.38,8.40,...,...,...,0.66,39.27,...,8.53,177.72,2.70,16.66,...,1.00,3.84,1.00,750.38,10.20,17.90,7.97,8.43,1.14,8.53,2.28,...,...,136.51,136.51,750.38,15.26,2.06,...,0.72,0.70,...,8.53,2.70,...,7.77,0.70,...,"1,945.00",750.38,186.71,23.36,15.37,295.40,100.48,46.92,"11,230.00","1,754.44","2,002.40",...,0.70,4.14,...,45.69,121.93,0.70,0.71,145.95,78.54,1.92,"1,296.83",...,0.31,49.30,"8,527.00",0.63,"1,507.50",7.97,48.46,0.56,4.00,...,"1,359.92",76.81,3.80,11.77,750.38,0.46,...,25.44,28.66,9.15,1.00,13.04,"1,092.83",1.14,2.70,11.67,20.08,6.81,7.97,1.92,74.72,...,1.79,2.37,13.34,750.38,113.07,69.41,9.14,0.38,61.86,...,1.00,3.07,"3,821.90",3.60,50.54,3.98,...,3.64,...,2.85,29.02,439.10,...,3.51,1.14,8.88,3.75,750.38,...,5.75,"1,899.18",1.81,...,49.32,247.15,5.24,...,7.97,...,...,90.68,2.70,2.70,2.70,2.57,2.18,10.31,1.75,11.23,33.25,2.35,888.62,45.44,1.00,750.38,2.10,6.26,1.46,1.13,"5,200.00",...,"1,782.68",5.41,3.67,0.70,1.00,13.06,...,145.10,0.71,"14,604.00",...,...,166.87,...,3.32,0.06,750.38,2.70,750.38
2001M06,47.50,148.56,79.17,19.81,2.70,2.70,1.00,555.11,1.79,1.93,...,0.93,1.00,0.38,57.00,2.00,0.14,...,...,2.00,768.85,1.00,47.01,6.57,2.29,5.66,2.38,1.82,2.29,768.85,910.87,129.23,"3,916.00",768.85,1.52,0.83,768.85,768.85,616.07,7.80,8.03,8.28,"2,305.32",576.64,344.53,768.85,327.23,768.85,8.55,...,...,...,0.67,39.78,...,8.72,177.72,2.70,16.66,...,1.00,3.85,1.00,768.85,10.20,18.32,8.05,8.45,1.17,8.72,2.30,...,...,139.87,139.87,768.85,15.67,2.06,...,0.72,0.71,...,8.72,2.70,...,7.80,0.71,...,"1,945.00",768.85,186.75,23.82,15.43,289.33,104.35,47.01,"11,313.00","1,754.04","2,002.40",...,0.71,4.16,...,45.70,122.15,0.71,0.71,146.40,78.62,1.93,"1,294.72",...,0.31,48.54,"8,594.00",0.64,"1,507.50",8.05,52.96,0.65,4.00,...,"1,371.73",74.90,3.80,11.77,768.85,0.46,...,25.53,29.03,9.10,1.00,12.92,"1,095.80",1.17,2.70,11.88,21.30,6.87,8.05,1.93,74.75,...,1.79,2.41,13.41,768.85,111.98,71.43,9.30,0.38,63.43,...,1.00,3.25,"3,908.50",3.53,51.49,3.97,...,3.64,...,2.90,29.11,440.44,...,3.48,1.17,8.97,3.75,768.85,...,5.65,"1,943.29",1.82,...,50.16,254.44,5.27,...,8.05,...,...,90.68,2.70,2.70,2.70,2.57,2.18,10.78,1.78,11.23,34.27,2.35,889.12,45.20,1.00,768.85,2.14,6.24,1.49,1.21,"5,200.00",...,"1,767.64",5.40,3.67,0.71,1.00,13.36,...,146.16,0.72,"14,769.00",...,...,168.59,...,3.60,0.06,768.85,2.70,768.85
2001Q3,47.50,144.58,77.59,21.92,2.70,2.70,1.00,554.23,1.79,1.95,...,0.93,1.00,0.38,57.00,2.00,0.14,...,...,2.00,736.81,1.00,47.30,6.67,2.20,5.77,2.55,1.78,2.20,737.03,844.90,124.00,"3,924.00",737.03,1.55,0.83,737.03,737.03,670.47,7.80,8.03,8.28,"2,307.08",552.77,290.06,737.03,331.20,737.03,8.28,...,...,...,0.64,38.25,...,8.37,177.72,2.70,16.66,...,1.00,4.04,1.00,737.03,11.05,17.59,8.37,8.49,1.12,8.37,2.28,...,...,134.08,134.08,737.03,15.85,2.07,...,0.72,0.70,...,8.37,2.70,...,7.87,0.70,...,"1,961.67",737.03,186.99,24.55,15.54,283.16,99.50,47.30,"9,614.10","1,752.27","2,002.40",...,0.70,4.25,...,45.73,121.74,0.70,0.71,147.09,78.96,1.95,"1,294.27",...,0.31,47.78,"9,181.33",0.63,"1,507.50",8.37,53.38,0.64,4.00,...,"1,300.56",67.44,3.80,12.63,737.03,0.45,...,25.58,29.52,9.22,1.00,12.88,"1,098.20",1.12,2.70,11.52,21.89,6.77,8.37,1.95,74.74,...,1.79,2.38,13.25,737.03,110.89,68.54,9.00,0.38,64.15,...,1.00,3.44,"4,288.67",3.49,52.15,4.22,...,3.64,...,2.98,29.33,443.74,...,3.47,1.12,8.90,3.75,737.03,67.01,5.55,"2,054.09",1.78,...,48.44,245.87,5.30,...,8.37,...,...,90.12,2.70,2.70,2.70,2.58,2.18,10.58,1.69,11.23,34.66,2.38,890.49,44.91,1.00,737.03,2.17,6.15,1.45,1.40,"5,200.00",...,"1,743.08",5.35,3.67,0.70,1.00,13.53,...,145.61,0.73,"14,658.33",...,...,169.53,...,3.65,0.06,737.03,2.70,737.03
2001M07,47.50,147.82,79.36,20.63,2.70,2.70,1.00,554.05,1.79,1.96,...,0.93,1.00,0.38,57.00,2.00,0.14,...,...,2.00,762.15,1.00,47.14,6.62,2.27,5.72,2.47,1.82,2.27,762.15,841.14,128.21,"3,919.00",762.15,1.53,0.83,762.15,762.15,656.46,7.80,8.03,8.28,"2,304.02",571.61,262.75,762.15,329.16,762.15,8.39,...,...,...,0.67,39.34,...,8.66,177.72,2.70,16.66,...,1.00,3.85,1.00,762.15,10.20,18.19,8.15,8.47,1.16,8.66,2.32,...,...,138.65,138.65,762.15,15.72,2.07,...,0.72,0.71,...,8.66,2.70,...,7.80,0.71,...,"1,945.00",762.15,186.75,24.09,15.49,289.49,100.29,47.14,"10,707.00","1,752.47","2,002.40",...,0.71,4.20,...,45.72,124.65,0.71,0.71,146.69,79.02,1.96,"1,302.65",...,0.31,47.78,"8,892.00",0.64,"1,507.50",8.15,56.67,0.65,4.00,...,"1,339.23",72.15,3.80,12.29,762.15,0.46,...,25.57,29.34,9.16,1.00,12.90,"1,096.67",1.16,2.70,11.81,21.80,6.87,8.15,1.96,74.09,...,1.79,2.45,13.04,762.15,111.35,70.97,9.26,0.38,64.11,...,1.00,3.48,"4,177.90",3.50,53.22,4.19,...,3.64,...,2.94,29.22,443.44,...,3.51,1.16,8.96,3.75,762.15,...,5.64,"2,033.23",1.82,...,49.55,253.48,5.29,...,8.15,...,...,90.26,2.70,2.70,2.70,2.57,2.18,10.77,1.76,11.23,34.78,2.35,888.69,45.57,1.00,762.15,2.16,6.17,1.49,1.32,"5,200.00",...,"1,725.74",5.37,3.67,0.71,1.00,13.60,...,147.29,0.72,"14,897.00",...,...,169.09,...,3.69,0.06,762.15,2.70,762.15
2001M08,47.50,143.25,76.96,21.74,2.70,2.70,1.00,554.58,1.79,1.91,...,0.94,1.00,0.38,57.00,2.00,0.14,...,...,2.00,728.45,1.00,47.13,6.67,2.17,5.73,2.51,1.76,2.17,728.45,846.93,122.80,"3,925.00",728.45,1.54,0.83,728.45,728.45,673.70,7.80,8.03,8.28,"2,288.67",546.34,295.92,728.45,331.16,728.45,8.21,...,...,...,0.64,37.87,...,8.27,177.72,2.70,16.66,...,1.00,4.14,1.00,728.45,10.20,17.39,8.31,8.49,1.11,8.27,2.25,...,...,132.52,132.52,728.45,15.62,2.06,...,0.71,0.70,...,8.27,2.70,...,7.85,0.70,...,"1,972.00",728.45,186.75,24.56,15.53,279.07,98.42,47.13,"8,828.80","1,750.58","2,002.40",...,0.70,4.23,...,45.69,121.61,0.70,0.71,147.06,78.91,1.91,"1,284.88",...,0.31,47.82,"9,281.00",0.63,"1,507.50",8.31,53.58,0.64,4.00,...,"1,288.17",67.78,3.80,12.80,728.45,0.45,...,25.58,29.50,9.13,1.00,12.89,"1,098.43",1.11,2.70,11.42,21.82,6.75,8.31,1.91,75.03,...,1.79,2.32,13.10,728.45,111.20,67.80,8.95,0.38,64.13,...,1.00,3.39,"4,282.40",3.49,51.99,4.25,...,3.64,...,2.98,29.35,441.90,...,3.43,1.11,8.86,3.75,728.45,...,5.52,"2,059.42",1.76,...,47.99,243.45,5.29,...,8.31,...,...,89.93,2.70,2.70,2.70,2.58,2.18,10.34,1.68,11.23,34.62,2.40,890.85,44.87,1.00,728.45,2.16,6.14,1.44,1.40,"5,200.00",...,"1,750.61",5.35,3.67,0.70,1.00,13.39,...,144.07,0.73,"14,979.00",...,...,169.47,...,3.59,0.06,728.45,2.70,728.45
2001M09,47.50,142.67,76.45,23.40,2.70,2.70,1.00,554.07,1.79,1.98,...,0.94,1.00,0.38,57.00,2.00,0.15,...,...,2.00,719.97,1.00,47.65,6.71,2.15,5.85,2.67,1.75,2.14,719.97,846.62,120.99,"3,928.00",719.97,1.57,0.83,719.97,719.97,681.24,7.80,8.03,8.28,"2,328.56",539.97,311.51,719.97,333.29,719.97,8.25,...,...,...,0.63,37.56,...,8.17,177.72,2.70,16.66,...,1.00,4.14,1.00,719.97,12.75,17.18,8.64,8.51,1.10,8.17,2.28,...,...,130.98,130.98,719.97,16.20,2.07,...,0.72,0.68,...,8.17,2.70,...,7.95,0.68,...,"1,968.00",719.97,187.46,25.00,15.59,280.92,99.80,47.65,"9,306.50","1,753.76","2,002.40",...,0.68,4.32,...,45.79,118.98,0.68,0.71,147.52,78.95,1.98,"1,295.28",...,0.31,47.74,"9,371.00",0.62,"1,507.50",8.64,49.89,0.64,4.00,...,"1,274.27",62.37,3.80,12.80,719.97,0.44,...,25.60,29.71,9.38,1.00,12.87,"1,099.50",1.10,2.70,11.32,22.07,6.68,8.64,1.98,75.10,...,1.79,2.38,13.61,719.97,110.11,66.84,8.78,0.38,64.20,...,1.00,3.44,"4,405.70",3.49,51.25,4.22,...,3.64,...,3.02,29.43,445.88,...,3.47,1.10,8.87,3.75,719.97,67.01,5.49,"2,069.62",1.75,...,47.79,240.67,5.32,...,8.64,...,...,90.18,2.70,2.70,2.70,2.58,2.18,10.62,1.64,11.23,34.59,2.40,891.94,44.28,1.00,719.97,2.19,6.14,1.43,1.47,"5,200.00",...,"1,752.90",5.34,3.67,0.68,1.00,13.58,...,145.47,0.74,"14,099.00",...,...,170.03,...,3.68,0.06,719.97,2.70,719.97
2001Q4,47.49,139.53,77.30,27.70,2.70,2.70,1.00,563.33,1.79,1.95,...,0.95,1.00,0.38,57.00,2.00,0.15,...,...,2.00,732.19,1.00,47.98,6.79,2.18,6.46,2.55,1.83,2.18,732.61,858.56,123.13,"3,914.67",732.61,1.58,0.83,732.61,732.61,688.88,7.80,8.03,8.28,"2,313.08",549.46,320.09,732.61,338.11,732.61,8.29,...,...,...,0.64,36.99,...,8.31,177.72,2.70,16.80,...,1.00,4.21,1.00,732.61,13.79,17.47,10.21,8.55,1.12,8.31,2.29,...,...,133.28,133.28,732.61,16.56,2.12,...,0.72,0.69,...,8.31,2.70,...,8.05,0.69,...,"1,972.23",732.61,189.50,26.13,15.79,280.56,104.77,47.98,"10,407.93","1,754.55","2,002.40",...,0.69,4.28,...,46.99,123.65,0.69,0.71,148.65,78.87,1.95,"1,292.25",...,0.31,47.87,"9,511.33",0.63,"1,507.50",10.21,47.07,0.64,4.00,...,"1,294.07",64.77,3.80,12.80,732.61,0.45,...,26.18,30.24,9.25,1.00,12.94,"1,100.29",1.12,2.70,11.47,22.86,6.76,10.21,1.95,76.40,...,1.79,2.41,13.74,732.61,111.17,68.06,8.90,0.38,61.68,...,1.00,3.71,"4,623.70",3.45,51.84,4.08,...,3.64,...,3.12,29.81,456.01,...,3.53,1.12,8.99,3.75,732.61,66.91,5.64,"2,192.66",1.83,...,48.29,246.24,5.46,...,10.21,...,...,92.18,2.70,2.70,2.70,2.61,2.18,10.57,1.65,11.23,34.58,2.45,909.10,44.30,1.00,732.61,2.20,6.23,1.45,1.52,"5,200.00",...,"1,729.10",5.30,3.67,0.69,1.00,14.00,...,146.08,0.75,"15,051.33",...,...,171.32,...,3.79,0.06,732.61,2.70,732.61
2001M10,47.50,141.39,76.70,25.12,2.70,2.70,1.00,560.78,1.79,1.98,...,0.94,1.00,0.38,57.00,2.00,0.15,...,...,2.00,724.12,1.00,48.02,6.75,2.16,6.13,2.74,1.81,2.16,724.12,852.07,121.69,"3,940.00",724.12,1.57,0.83,724.12,724.12,708.10,7.80,8.03,8.28,"2,321.16",543.09,318.65,724.12,335.55,724.12,8.25,...,...,...,0.63,37.01,...,8.21,177.72,2.70,16.66,...,1.00,4.14,1.00,724.12,13.78,17.27,9.28,8.53,1.10,8.21,2.30,...,...,131.73,131.73,724.12,16.25,2.08,...,0.72,0.69,...,8.21,2.70,...,8.11,0.69,...,"1,968.00",724.12,189.50,25.70,15.70,281.52,102.27,48.02,"10,115.50","1,755.09","2,002.40",...,0.69,4.31,...,46.43,121.28,0.69,0.71,147.93,78.97,1.98,"1,302.63",...,0.31,47.78,"9,540.00",0.63,"1,507.50",9.28,50.17,0.64,4.00,...,"1,277.41",62.23,3.80,12.80,724.12,0.45,...,25.55,30.03,9.37,1.00,12.86,"1,099.57",1.10,2.70,11.36,22.40,6.72,9.28,1.98,76.26,...,1.79,2.41,13.67,724.12,110.11,67.23,8.83,0.38,62.67,...,1.00,3.56,"4,554.70",3.46,51.73,4.13,...,3.64,...,3.08,29.53,452.64,...,3.51,1.10,8.94,3.75,724.12,...,5.56,"2,113.94",1.81,...,48.10,242.74,5.39,...,9.28,...,...,90.85,2.70,2.70,2.70,2.59,2.17,10.56,1.63,11.23,34.55,2.40,897.28,44.67,1.00,724.12,2.20,6.16,1.44,1.60,"5,200.00",...,"1,737.69",5.31,3.67,0.69,1.00,13.96,...,146.74,0.74,"15,022.00",...,...,171.88,...,3.74,0.06,724.12,2.70,724.12
2001M11,47.50,140.16,77.69,27.46,2.70,2.70,1.00,564.66,1.79,1.93,...,0.95,1.00,0.38,57.00,2.00,0.15,...,...,2.00,738.43,1.00,48.00,6.80,2.20,6.30,2.54,1.83,2.20,738.43,860.89,124.19,"3,899.00",738.43,1.59,0.83,738.43,738.43,689.40,7.80,8.03,8.28,"2,310.11",553.82,321.55,738.43,338.11,738.43,8.34,...,...,...,0.65,37.48,...,8.38,177.72,2.70,16.76,...,1.00,4.14,1.00,738.43,13.79,17.61,9.75,8.56,1.13,8.38,2.28,...,...,134.34,134.34,738.43,16.75,2.13,...,0.72,0.70,...,8.38,2.70,...,8.08,0.70,...,"1,974.35",738.43,189.50,26.52,15.81,283.15,107.30,48.00,"10,576.00","1,753.80","2,002.40",...,0.70,4.24,...,47.26,122.31,0.70,0.71,148.43,78.96,1.93,"1,282.24",...,0.31,47.90,"9,527.00",0.63,"1,507.50",9.75,45.00,0.64,4.00,...,"1,298.51",64.77,3.80,12.80,738.43,0.45,...,26.45,30.33,9.22,1.00,12.87,"1,100.00",1.13,2.70,11.54,23.04,6.77,9.75,1.93,76.48,...,1.79,2.40,13.74,738.43,111.49,68.54,8.92,0.38,61.50,...,1.00,3.73,"4,649.50",3.44,51.99,4.09,...,3.64,...,3.13,29.80,457.49,...,3.53,1.13,9.00,3.75,738.43,67.71,5.64,"2,250.59",1.83,...,48.54,248.18,5.45,...,9.75,...,...,92.55,2.70,2.70,2.70,2.62,2.18,10.60,1.65,11.23,34.50,2.43,913.21,44.37,1.00,738.43,2.19,6.25,1.46,1.52,"5,200.00",...,"1,736.22",5.29,3.67,0.70,1.00,13.95,...,145.49,0.74,"15,063.00",...,...,170.21,...,3.80,0.06,738.43,2.70,738.43
2001M12,47.46,137.04,77.51,30.50,2.70,2.70,1.00,564.55,1.79,1.95,...,0.95,1.00,0.38,57.00,2.00,0.16,...,...,2.00,735.07,1.00,47.92,6.82,2.19,6.96,2.36,1.84,2.19,735.07,862.73,123.50,"3,905.00",735.07,1.58,0.83,735.07,735.07,669.14,7.80,8.03,8.28,"2,307.97",551.30,320.08,735.07,340.67,735.07,8.28,...,...,...,0.64,36.47,...,8.33,177.72,2.70,16.97,...,1.00,4.36,1.00,735.07,13.80,17.52,11.60,8.56,1.12,8.33,2.29,...,...,133.72,133.72,735.07,16.69,2.14,...,0.73,0.69,...,8.33,2.70,...,7.96,0.69,...,"1,974.35",735.07,189.50,26.17,15.88,277.01,104.75,47.92,"10,532.30","1,754.77","2,002.40",...,0.69,4.28,...,47.28,127.36,0.69,0.71,149.59,78.69,1.95,"1,291.88",...,0.31,47.94,"9,467.00",0.63,"1,507.50",11.60,46.04,0.65,4.00,...,"1,306.27",67.31,3.80,12.80,735.07,0.45,...,26.55,30.35,9.17,1.00,13.10,"1,101.29",1.12,2.70,11.51,23.15,6.80,11.60,1.95,76.48,...,1.79,2.41,13.81,735.07,111.90,68.40,8.96,0.38,60.86,...,1.00,3.85,"4,666.90",3.44,51.79,4.01,...,3.64,...,3.16,30.09,457.90,...,3.54,1.12,9.01,3.75,735.07,66.91,5.71,"2,213.44",1.84,...,48.23,247.80,5.52,...,11.60,...,...,93.13,2.70,2.70,2.70,2.61,2.18,10.55,1.65,11.23,34.70,2.52,916.82,43.86,1.00,735.07,2.20,6.28,1.46,1.45,"5,200.00",...,"1,713.41",5.29,3.67,0.69,1.00,14.07,...,146.02,0.75,"15,069.00",...,...,171.86,...,3.82,0.06,735.07,2.70,735.07
2002,47.26,140.15,79.68,43.53,2.70,2.70,3.06,573.35,1.79,1.84,...,0.97,1.00,0.38,57.89,2.00,0.18,...,...,2.00,693.71,1.00,48.61,7.17,2.08,6.33,2.92,1.79,2.08,696.99,930.75,117.26,"3,912.08",696.99,1.57,0.83,696.99,696.99,688.94,7.80,8.03,8.28,"2,504.24",522.74,346.48,696.99,359.82,696.99,7.87,...,...,...,0.61,32.74,...,7.89,177.72,2.70,17.59,...,1.00,4.50,1.00,696.99,13.96,16.61,10.54,8.57,1.06,7.89,2.19,...,...,126.80,126.80,696.99,19.92,2.20,...,0.79,0.67,...,7.89,2.70,...,7.82,0.67,...,"1,975.84",696.99,190.67,29.25,16.44,257.89,91.66,48.61,"9,311.19","6,907.03","2,002.37",...,0.67,4.74,...,48.42,125.39,0.67,0.71,153.28,78.75,1.84,"1,251.09",1.06,0.30,46.94,"10,056.33",0.62,"1,507.50",10.54,61.75,1.27,3.68,...,"1,366.39",76.69,3.80,12.80,696.99,0.43,...,27.17,29.96,9.66,1.00,13.57,"1,110.31",1.06,2.70,11.02,23.68,6.64,10.54,1.84,77.88,...,1.79,2.16,14.25,696.99,120.58,64.35,7.98,0.38,59.72,...,1.00,3.90,"5,716.26",3.52,51.60,4.08,...,3.64,...,3.31,31.35,475.37,...,3.38,1.06,9.09,3.75,696.99,64.40,5.48,"2,099.03",1.79,...,45.33,240.25,6.75,...,10.54,...,...,95.66,2.70,2.70,2.70,2.63,2.35,9.74,1.56,11.23,34.58,2.76,966.58,42.96,1.00,696.99,2.20,6.25,1.42,1.51,...,...,"1,797.55",5.33,3.67,0.67,1.00,21.26,...,139.20,1.16,"15,279.50",...,...,175.63,...,4.40,0.06,696.99,2.70,696.99
2002Q1,47.26,141.24,78.84,34.62,2.70,2.70,1.91,567.15,1.79,1.93,...,0.96,1.00,0.38,57.85,2.00,0.17,...,...,2.00,748.30,1.00,48.59,6.93,2.23,6.80,2.38,1.83,2.23,748.59,860.60,125.86,"3,897.67",748.59,1.59,0.83,748.59,748.59,669.79,7.80,8.03,8.28,"2,281.61",561.44,332.51,748.59,345.99,748.59,8.51,...,...,...,0.66,36.24,...,8.48,177.72,2.70,17.11,...,1.00,4.50,1.00,748.59,13.82,17.85,11.53,8.56,1.14,8.48,2.29,...,...,136.18,136.18,748.59,17.60,2.21,...,0.74,0.70,...,8.48,2.70,...,7.96,0.70,...,"1,976.88",748.59,190.11,26.77,16.07,278.44,101.68,48.59,"10,157.80","3,809.03","2,002.40",...,0.70,4.62,...,47.47,132.46,0.70,0.71,151.67,78.30,1.93,"1,319.86",1.14,0.31,47.91,"9,489.00",0.64,"1,507.50",11.53,54.52,1.32,3.97,...,"1,376.53",71.00,3.80,12.80,748.59,0.46,...,27.06,30.37,9.12,1.00,13.21,"1,103.13",1.14,2.70,11.65,23.41,6.88,11.53,1.93,77.01,...,1.79,2.35,13.94,748.59,114.45,67.87,8.91,0.38,60.35,...,1.00,3.69,"4,855.20",3.46,51.25,4.13,...,3.64,...,3.24,30.78,459.39,...,3.52,1.14,9.01,3.75,748.59,68.49,5.76,"2,107.78",1.83,...,48.17,254.57,5.88,...,11.53,...,...,93.85,2.70,2.70,2.70,2.62,2.18,10.45,1.68,11.23,35.04,2.61,949.63,43.70,1.00,748.59,2.19,6.29,1.48,1.36,...,...,"1,750.40",5.32,3.67,0.70,1.00,14.74,...,145.15,0.86,"15,164.67",...,...,173.48,...,3.89,0.06,748.59,2.70,748.59
