Country,"Afghanistan, Islamic Republic of",Albania,Algeria,Angola,Anguilla,Antigua and Barbuda,Argentina,"Armenia, Republic of",Aruba,Australia,Austria,"Azerbaijan, Republic of","Bahamas, The","Bahrain, Kingdom of",Bangladesh,Barbados,Belarus,Belgium,Belgium-Luxembourg,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,"China, P.R.: Hong Kong","China, P.R.: Macao","China, P.R.: Mainland",Colombia,Comoros,"Congo, Democratic Republic of","Congo, Republic of",Costa Rica,C?te d'Ivoire,Croatia,Cuba,Cura?ao,Cura?ao and Sint Maarten,Cyprus,Czech Republic,Czechoslovakia,Denmark,Djibouti,Dominica,Dominican Republic,Eastern Germany,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,"Eswatini, Kingdom of",Ethiopia,Euro Area,Faroe Islands,Fiji,Finland,France,French Territories: French Polynesia,French Territories: New Caledonia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guernsey,"Guiana, French",Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Republic of","Kosovo, Republic of",Kuwait,Kyrgyz Republic,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mexico,"Micronesia, Federated States of",Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Zealand,Nicaragua,Niger,Nigeria,"North Macedonia, Republic of",Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russian Federation,Rwanda,Saint Pierre and Miquelon,Samoa,San Marino,S?o Tom?? and Pr??ncipe,Saudi Arabia,Senegal,"Serbia, Republic of",Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Taiwan Province of China,Tajikistan,Tanzania,Thailand,"Timor-Leste, Dem. Rep. of",Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,U.S.S.R.,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, Republica Bolivariana de",Vietnam,Yemen Arab Rep.,"Yemen, P.D. Rep.","Yemen, Republic of","Yugoslavia, SFR",Zambia,Zimbabwe,Central African Economic and Monetary Community,Eastern Caribbean Currency Union (ECCU),West African Economic and Monetary Union (WAEMU)
2012M01,49.39,107.1,76.23,95.8,2.7,2.7,4.3,387.53,1.79,0.96,10.664293,0.79,1,0.38,83.41,2,0.84,31.2636,...,2,508.3,1,51.35,6.91,1.52,6.62,1.79,1.28,1.52,508.3,"1,375.71",85.58,"4,056.00",508.3,1.01,0.83,508.3,508.3,501.34,7.76,8,6.32,"1,849.74",381.23,918.31,508.3,509.71,508.3,5.85,...,1.79,1.79,...,19.79,...,5.76,177.72,2.7,38.95,...,1,6.02,1,508.3,15.38,...,8.01,17.27,0.77,5.76,1.79,4.607967,5.083696,92.47,92.47,508.3,30.75,1.67,1.515777,1.61,0.64,264.082749,5.76,2.7,...,7.81,0.64,...,"7,010.10",508.3,204.2,41.17,19.09,238.06,123.6,51.35,"9,073.80","11,250.27","1,168.00",0.610366,0.64,3.81,1500.617766,86.56,76.98,0.64,0.71,148.38,86.34,0.96,"1,144.56",0.77,0.28,46.69,"8,017.82",0.54,"1,507.50",8.01,72.92,1.26,2.68,31.2636,"2,220.87",165.24,3.11,15.36,508.3,...,...,29.04,29.38,13.5,1,11.81,"1,375.20",0.77,2.7,8.6,27.26,5.6,8.01,0.96,84.46,1.707885,...,1.25,23.03,508.3,158.39,47.68,5.95,0.38,90.3,1,1,2.12,"4,727.49",2.69,43.62,3.39,155.374432,3.64,...,3.37,31.51,604.37,...,2.31,0.77,19.01,3.75,508.3,81.41,13.94,"4,368.88",1.28,1.79,...,...,7.36,"22,207.41",8.01,2.95,128.949882,113.9,2.7,2.7,2.7,2.68,3.3,6.86,0.94,57.26,30.06,4.76,"1,572.28",31.58,1,508.3,1.7,6.4,1.51,1.84,...,...,"2,414.19",7.99,3.67,0.64,1,19.63,...,92.24,4.29,"20,828.00",...,...,213.8,...,5.13,...,508.3,2.7,508.3
2012M02,49.36,105.32,74.79,95.3,2.7,2.7,4.35,388.63,1.79,0.93,10.406413,0.79,1,0.38,83.11,2,0.83,30.507596,...,2,496.03,1,49.16,6.91,1.48,6.76,1.72,1.25,1.48,496.03,"1,397.95",83.47,"4,034.00",496.03,1,0.83,496.03,496.03,481.49,7.75,7.99,6.3,"1,781.54",372.02,920.51,496.03,510.59,496.03,5.73,...,1.79,1.79,...,18.94,...,5.62,177.72,2.7,39.02,...,1,6.02,1,496.03,15.38,...,7.66,17.31,0.76,5.62,1.75,4.496539,4.960764,90.24,90.24,496.03,30.78,1.66,1.479123,1.66,0.63,257.696806,5.62,2.7,...,7.78,0.63,...,"7,021.45",496.03,204.24,41.44,19.16,219.57,123.36,49.16,"9,048.00","12,260.00","1,166.00",0.595606,0.63,3.74,1464.33043,86.71,78.39,0.63,0.71,148.26,83.18,0.93,"1,122.94",0.76,0.28,46.79,"8,000.62",0.53,"1,507.50",7.66,73.5,1.25,2.61,30.507596,"2,177.25",167.55,3.02,15.37,496.03,...,...,29.27,28.98,12.8,1,11.88,"1,340.73",0.76,2.7,8.43,27.27,5.55,7.66,0.93,79.76,1.666586,...,1.2,23.12,496.03,157.87,46.54,5.71,0.38,90.75,1,1,2.1,"4,259.57",2.68,42.66,3.16,151.61723,3.64,...,3.29,29.88,605.15,...,2.25,0.76,18.54,3.75,496.03,81.7,14.05,"4,357.75",1.25,1.79,...,...,7.36,"24,600.00",7.66,2.95,125.831668,117.23,2.7,2.7,2.7,2.68,3.3,6.67,0.91,57.63,29.56,4.76,"1,573.46",30.73,1,496.03,1.67,6.39,1.5,1.75,...,...,"2,327.97",7.99,3.67,0.63,1,19.44,...,94.64,4.29,"20,828.00",...,...,213.8,...,5.22,...,496.03,2.7,496.03
2012M03,49.39,105.97,74.42,95.32,2.7,2.7,4.34,389.13,1.79,0.95,10.424156,0.79,1,0.38,81.8,2,0.81,30.55961,...,2,496.9,1,50.32,6.91,1.48,6.6,1.79,1.26,1.48,496.9,"1,405.40",83.51,"4,000.00",496.9,0.99,0.83,496.9,496.9,485.4,7.76,7.99,6.31,"1,766.34",372.67,921.64,496.9,508.81,496.9,5.71,...,1.79,1.79,...,18.69,...,5.63,177.72,2.7,39.07,...,1,6.02,1,496.9,15.38,...,7.61,17.38,0.76,5.63,1.77,4.504205,4.969222,90.4,90.4,496.9,30.48,1.65,1.481645,1.68,0.63,258.136164,5.63,2.7,...,7.72,0.63,...,"7,019.17",496.9,204.24,41.58,19.24,220.96,126.32,50.32,"9,184.00","12,260.00","1,166.00",0.596621,0.63,3.76,1466.82703,87.06,82.43,0.63,0.71,147.79,82.9,0.95,"1,126.94",0.76,0.28,46.68,"7,996.43",0.53,"1,507.50",7.61,73.61,1.25,2.61,30.55961,"2,143.34",166.26,3.04,15.37,496.9,...,...,29.3,29.01,12.76,1,11.85,"1,333.28",0.76,2.7,8.44,27.64,5.58,7.61,0.95,79.06,1.669427,...,1.22,23.21,496.9,157.59,46.57,5.71,0.38,90.81,1,1,2.08,"4,333.50",2.67,42.86,3.13,151.875728,3.64,...,3.31,29.4,606.75,...,2.27,0.76,18.55,3.75,496.9,83.9,14.06,"4,353.05",1.26,1.79,...,...,7.36,"22,843.27",7.61,2.95,126.046203,125.52,2.7,2.7,2.7,2.68,3.3,6.73,0.91,59.81,29.55,4.76,"1,573.55",30.69,1,496.9,1.69,6.43,1.51,1.78,...,...,"2,485.02",7.99,3.67,0.63,1,19.53,...,91.1,4.29,"20,828.00",...,...,213.8,...,5.28,...,496.9,2.7,496.9
2012M04,49.85,106.35,74.15,95.33,2.7,2.7,4.38,392.02,1.79,0.97,10.455108,0.79,1,0.38,81.83,2,0.81,30.650351,...,2,498.38,1,51.8,6.91,1.49,6.47,1.85,1.25,1.49,498.38,"1,394.77",83.77,"4,004.00",498.38,0.99,0.83,498.38,498.38,486.05,7.76,7.99,6.3,"1,774.82",373.79,922.1,498.38,505.17,498.38,5.69,...,1.79,1.79,...,18.85,...,5.65,177.72,2.7,39.08,...,1,6.03,1,498.38,15.38,...,7.83,17.43,0.76,5.65,1.78,4.51758,4.983977,90.67,90.67,498.38,30.36,1.64,1.486044,1.7,0.63,258.902649,5.65,2.7,...,7.75,0.63,...,"7,029.88",498.38,204.38,41.63,19.31,224.69,126.75,51.8,"9,176.75","12,260.00","1,166.00",0.598393,0.63,3.75,1471.182487,87.14,81.49,0.63,0.71,147.79,83.19,0.97,"1,135.41",0.76,0.28,46.8,"7,995.61",0.53,"1,507.50",7.83,74,1.25,2.62,30.650351,"2,087.30",165.98,3.06,15.37,498.38,...,...,29.14,29.09,13.05,1,11.81,"1,313.13",0.76,2.7,8.47,27.98,822.06,7.83,0.97,81.29,1.674384,...,1.22,23.31,498.38,157.33,46.73,5.75,0.38,90.72,1,1,2.07,"4,322.55",2.66,42.7,3.17,152.326694,3.64,...,3.32,26.43,607.01,...,2.28,0.76,18.62,3.75,498.38,84.78,14.08,"4,350.15",1.25,1.79,...,...,7.36,"22,268.00",7.83,2.95,126.420473,128.66,2.7,2.7,2.7,2.68,3.3,6.74,0.91,61.16,29.5,4.76,"1,569.32",30.89,1,498.38,1.71,6.43,1.53,1.78,...,...,"2,506.21",7.99,3.67,0.63,1,19.68,...,91.81,4.29,"20,828.00",...,...,213.8,...,5.24,...,498.38,2.7,498.38
2012M05,50.03,108.96,75,95.35,2.7,2.7,4.43,397.92,1.79,1,10.762826,0.79,1,0.38,81.86,2,0.82,31.552461,...,2,512.91,1,54.47,6.91,1.53,6.56,1.97,1.26,1.53,512.91,"1,402.99",88.65,"4,037.00",512.91,1.01,0.83,512.91,512.91,497.09,7.76,8,6.31,"1,790.73",384.68,923.61,512.91,504.86,512.91,5.87,...,1.79,1.79,...,19.82,...,5.8,177.72,2.7,39.09,...,1,6.03,1,512.91,15.38,...,8.15,17.55,0.78,5.8,1.83,4.650542,5.130667,93.31,93.31,512.91,30.75,1.63,1.529782,1.73,0.63,266.522753,5.8,2.7,...,7.78,0.63,...,"6,987.64",512.91,204.32,41.81,19.38,229.38,127.06,54.47,"9,321.25","12,256.30","1,166.00",0.616005,0.63,3.83,1514.482792,87.51,79.72,0.63,0.71,147.89,84.38,1,"1,157.07",0.78,0.28,47.07,"8,013.17",0.55,"1,507.50",8.15,74.89,1.26,2.69,31.552461,"2,097.94",248.52,3.1,15.37,512.91,...,...,29.31,29.38,13.56,1,11.86,"1,318.03",0.78,2.7,8.67,27.88,832.22,8.15,1,84.05,1.723665,...,1.29,23.4,512.91,157.28,48,5.91,0.38,91.41,1,1,2.06,"4,517.95",2.67,42.85,3.35,156.810021,3.64,...,3.47,30.65,608.56,...,2.34,0.78,19.11,3.75,512.91,88.51,14.21,"4,343.71",1.26,1.79,...,...,7.36,"22,267.59",8.15,2.95,130.14132,129.38,2.7,2.7,2.7,2.68,3.3,7.03,0.94,63.26,29.52,4.76,"1,569.02",31.34,1,512.91,1.75,6.43,1.58,1.8,...,...,"2,479.05",7.99,3.67,0.63,1,20.23,...,94.29,4.29,"20,828.00",...,...,213.8,...,5.21,...,512.91,2.7,512.91
2012M06,50.46,110.48,77.72,95.36,2.7,2.7,4.5,414.63,1.79,1,10.985699,0.79,1,0.38,81.88,2,0.83,32.205838,...,2,523.66,1,56.03,6.91,1.56,6.53,2.05,1.28,1.56,523.66,"1,419.16",88.02,"4,074.00",523.66,1.03,0.83,523.66,523.66,505.63,7.76,7.99,6.32,"1,788.03",392.75,921.59,523.66,500.24,523.66,6.03,...,1.79,1.79,...,20.47,...,5.93,177.72,2.7,39.14,...,1,6.03,1,523.66,15.38,...,8.39,17.68,0.8,5.93,1.83,4.746844,5.236911,95.27,95.27,523.66,31.93,1.64,1.56146,1.86,0.64,272.041811,5.93,2.7,...,7.85,0.64,...,"6,966.47",523.66,204.31,41.99,19.46,234.39,127.53,56.03,"9,449.00","12,260.00","1,166.00",0.628761,0.64,3.89,1545.84416,88.26,79.32,0.64,0.71,148.86,84.79,1,"1,163.61",0.8,0.28,47.19,"8,017.67",0.56,"1,507.50",8.39,75.54,1.28,2.75,32.205838,"2,165.75",270.62,3.18,15.37,523.66,...,...,29.48,30.41,13.98,1,12.09,"1,328.01",0.8,2.7,8.81,28.09,851.13,8.39,1,88.36,1.759358,...,1.28,23.5,523.66,157.44,49.2,6.02,0.38,94.28,1,1,2.07,"4,527.75",2.67,42.78,3.44,160.057187,3.64,...,3.56,32.91,609.94,...,2.33,0.8,19.56,3.75,523.66,92.33,14.42,"4,340.54",1.28,1.79,...,...,7.36,"22,331.25",8.39,2.95,132.83624,132.04,2.7,2.7,2.7,3.02,3.3,7.09,0.96,63.92,29.95,4.77,"1,575.17",31.65,1,523.66,1.76,6.43,1.6,1.82,...,...,"2,484.36",7.99,3.67,0.64,1,21.69,...,94.54,4.29,"20,828.00",...,...,213.8,...,5.25,...,523.66,2.7,523.66
2012M07,51.56,111.77,80.69,95.38,2.7,2.7,4.55,412.6,1.79,0.97,11.199159,0.79,1,0.38,81.77,2,0.83,32.831621,...,2,533.8,1,55.49,6.91,1.59,6.54,2.03,1.26,1.59,533.8,"1,456.15",89.69,"4,072.00",533.8,1.01,0.83,533.8,533.8,491.64,7.76,7.99,6.32,"1,784.64",400.35,919.88,533.8,500.68,533.8,6.09,...,1.79,1.79,...,20.72,...,6.06,177.72,2.7,39.15,...,1,6.05,1,533.8,15.38,...,8.25,17.8,0.81,6.06,1.8,4.839079,5.338668,97.11,97.11,533.8,32.37,1.65,1.5918,1.88,0.64,277.327776,6.06,2.7,...,7.82,0.64,...,"6,938.40",533.8,204.26,41.99,19.53,232.9,125.86,55.49,"9,418.25","12,260.00","1,166.00",0.640978,0.64,3.99,1575.881003,88.96,78.98,0.64,0.71,149.74,84.14,0.97,"1,142.33",0.81,0.28,47.2,"8,021.47",0.57,"1,507.50",8.25,74.1,1.28,2.8,32.831621,"2,262.86",274.22,3.17,15.36,533.8,...,...,29.81,31.01,13.39,1,12.36,"1,344.04",0.81,2.7,8.95,28.21,878.77,8.25,0.97,89.5,1.793544,...,1.25,23.59,533.8,157.43,50.05,6.07,0.38,94.46,1,1,2.07,"4,406.05",2.64,41.91,3.41,163.167211,3.64,...,3.7,32.5,612.94,...,2.31,0.81,19.9,3.75,533.8,94.67,14.52,"4,335.09",1.26,1.79,...,...,7.36,"22,199.07",8.25,2.95,135.417342,132.87,2.7,2.7,2.7,4.4,3.3,6.95,0.98,64.6,30.01,4.77,"1,575.93",31.65,1,533.8,1.75,6.45,1.62,1.81,...,...,"2,474.18",7.99,3.67,0.64,1,21.8,...,93.24,4.29,"20,828.00",...,...,214.94,...,4.86,...,533.8,2.7,533.8
2012M08,51.46,110.79,81.15,95.39,2.7,2.7,4.59,410.75,1.79,0.96,11.097946,0.79,1,0.38,81.55,2,0.83,32.534903,...,2,529,1,55.56,6.91,1.58,6.71,2.03,1.25,1.58,529,"1,466.67",89.05,"4,053.00",529,0.99,0.83,529,529,480.99,7.76,7.99,6.34,"1,806.13",396.75,919.26,529,499.31,529,6.04,...,1.79,1.79,...,20.18,...,6,177.72,2.7,39.18,...,1,6.07,1,529,15.38,...,8.28,17.88,0.81,6,1.79,4.795345,5.290419,96.24,96.24,529,32.81,1.65,1.577414,1.89,0.64,274.821407,6,2.7,...,7.88,0.64,...,"6,960.90",529,204.32,42.11,19.62,224.78,120.18,55.56,"9,505.25","12,260.00","1,166.00",0.635185,0.64,4.02,1561.638874,89.47,78.66,0.64,0.71,149.54,84.08,0.96,"1,132.06",0.81,0.28,46.89,"8,019.89",0.57,"1,507.50",8.28,73.49,1.28,2.79,32.534903,"2,252.22",276.7,3.12,15.36,529,...,...,30.19,30.61,13.18,1,12.5,"1,364.22",0.81,2.7,8.88,28.8,871.77,8.28,0.96,88.75,1.777334,...,1.23,23.69,529,157.38,49.71,5.91,0.38,94.54,1,1,2.08,"4,417.75",2.62,42.05,3.3,161.692576,3.64,...,3.64,32.03,613.6,...,2.29,0.81,19.78,3.75,529,95.3,13.01,"4,338.13",1.25,1.79,...,...,7.36,"22,261.54",8.28,2.95,134.193499,132.07,2.7,2.7,2.7,4.41,3.3,6.68,0.97,66.19,29.99,4.76,"1,570.68",31.43,1,529,1.72,6.44,1.61,1.79,...,...,"2,492.04",7.99,3.67,0.64,1,21.31,...,92.27,4.29,"20,828.00",...,...,214.91,...,4.95,...,529,2.7,529
2012M09,51.7,108.1,79.47,95.42,2.7,2.7,4.65,408.64,1.79,0.96,10.705401,0.79,1,0.38,81.74,2,0.84,31.384114,...,2,510.25,1,54.61,6.91,1.52,7.03,2.03,1.23,1.52,510.25,"1,474.39",85.98,"4,044.00",510.25,0.98,0.83,510.25,510.25,474.97,7.75,7.99,6.34,"1,802.00",382.68,918.33,510.25,497.97,510.25,5.79,...,1.79,1.79,...,19.25,...,5.79,177.72,2.7,39.29,...,1,6.08,1,510.25,15.38,...,8.27,17.94,0.78,5.79,1.78,4.62573,5.103292,92.82,92.82,510.25,33.63,1.65,1.52162,1.89,0.62,265.100728,5.79,2.7,...,7.97,0.62,...,"6,970.57",510.25,204.48,42.26,19.7,221.01,122.86,54.61,"9,578.00","12,260.00","1,166.00",0.612718,0.62,3.96,1506.402306,89.66,78.17,0.62,0.71,149.77,84.61,0.96,"1,123.67",0.78,0.28,46.99,"8,003.03",0.55,"1,507.50",8.27,73.32,1.26,2.69,31.384114,"2,221.71",291.86,3.08,15.36,510.25,...,...,30.27,30.29,12.99,1,12.41,"1,394.83",0.78,2.7,8.62,28.79,864.42,8.27,0.96,88.8,1.714468,...,1.22,23.79,510.25,157.34,47.88,5.75,0.38,94.65,1,1,2.08,"4,455.25",2.6,41.75,3.22,155.973365,3.64,...,3.5,31.53,618.22,...,2.29,0.78,19.07,3.75,510.25,90.71,12.99,"4,338.46",1.23,1.79,...,...,7.36,"22,386.54",8.27,2.95,129.446954,131.78,2.7,2.7,2.7,4.41,3.3,6.61,0.94,67.25,29.61,4.76,"1,567.97",31,1,510.25,1.72,6.44,1.58,1.8,...,...,"2,515.88",7.99,3.67,0.62,1,21.22,...,92.02,4.29,"20,828.00",...,...,214.89,...,5.03,...,510.25,2.7,510.25
2012M10,52.3,107.79,79.21,95.47,2.7,2.7,4.71,406.64,1.79,0.97,10.60619,0.79,1,0.38,81.32,2,0.85,31.093266,...,2,505.59,1,53.02,6.91,1.51,7.29,2.03,1.22,1.51,505.59,"1,486.53",85.01,"4,028.00",505.59,0.99,0.83,505.59,505.59,475.36,7.75,7.98,6.31,"1,801.78",379.19,916.87,505.59,497.8,505.59,5.78,...,1.79,1.79,...,19.22,...,5.75,177.72,2.7,39.53,...,1,6.09,1,505.59,15.38,...,8.63,18,0.77,5.75,1.79,4.582861,5.055998,91.98,91.98,505.59,34.1,1.66,1.507518,1.89,0.62,262.64394,5.75,2.7,...,7.87,0.62,...,"6,977.88",505.59,204.47,42.36,19.77,217.71,123.92,53.02,"9,603.25","12,260.00","1,166.00",0.60704,0.62,3.85,1492.441913,90.3,78.97,0.62,0.71,150.39,85.11,0.97,"1,105.49",0.77,0.28,47.08,"8,000.81",0.54,"1,507.50",8.63,72.06,1.25,2.66,31.093266,"2,201.28",309.62,3.06,15.36,505.59,...,...,30.17,30.86,12.87,1,12.25,"1,386.98",0.77,2.7,8.56,29.09,851.4,8.63,0.97,84.77,1.69858,...,1.22,23.88,505.59,157.32,47.4,5.71,0.38,95.44,1,1,2.08,"4,468.30",2.59,41.45,3.17,154.527901,3.64,...,3.51,31.09,625.24,...,2.29,0.77,18.89,3.75,505.59,87.86,13.05,"4,336.05",1.22,1.79,...,...,7.33,"22,275.93",8.63,2.95,128.247321,129.11,2.7,2.7,2.7,4.41,3.3,6.64,0.93,68.73,29.34,4.76,"1,569.86",30.7,1,505.59,1.72,6.43,1.57,1.8,...,...,"2,579.43",7.99,3.67,0.62,1,20.13,...,92.25,4.29,"20,828.00",...,...,214.89,...,5.19,...,505.59,2.7,505.59
2012M11,53.53,109.01,79.42,95.71,2.7,2.7,4.79,407.14,1.79,0.96,10.727635,0.78,1,0.38,81.48,2,0.85,31.449295,...,2,511.36,1,54.78,6.91,1.52,7.43,2.06,1.22,1.52,511.36,"1,502.09",85.98,"3,999.00",511.36,1,0.83,511.36,511.36,480.57,7.75,7.98,6.3,"1,820.02",383.52,915.56,511.36,499.91,511.36,5.88,...,1.79,1.79,...,19.78,...,5.82,177.72,2.7,40.05,...,1,6.09,1,511.36,15.38,...,8.79,18.08,0.78,5.82,1.78,4.635337,5.113891,93.03,93.03,511.36,32.88,1.66,1.52478,1.88,0.63,265.651313,5.82,2.7,...,7.87,0.63,...,"6,973.09",511.36,204.54,42.5,19.85,220.27,127.3,54.78,"9,625.25","12,260.00","1,166.00",0.613991,0.63,3.89,1509.530941,91.12,80.79,0.63,0.71,150.52,85.63,0.96,"1,087.15",0.78,0.28,47.27,"8,007.99",0.55,"1,507.50",8.79,72.25,1.26,2.69,31.449295,"2,248.26",322.25,3.06,15.36,511.36,...,...,29.85,30.94,13.09,1,12.33,"1,396.40",0.78,2.7,8.64,29.8,847.68,8.79,0.96,86.23,1.718029,...,1.22,23.98,511.36,157.31,47.97,5.72,0.38,96.09,1,1,2.09,"4,424.85",2.6,41.12,3.22,156.297305,3.64,...,3.53,31.41,628.77,...,2.28,0.78,19.1,3.75,511.36,87.93,13.07,"4,335.32",1.22,1.79,...,...,7.35,"22,344.00",8.79,2.95,129.715802,130.33,2.7,2.7,2.7,4.41,3.3,6.71,0.94,70.43,29.19,4.46,"1,572.68",30.71,1,511.36,1.73,6.44,1.58,1.79,...,...,"2,622.95",7.99,3.67,0.63,1,19.77,...,91.99,4.29,"20,828.00",...,...,214.89,...,5.2,...,511.36,2.7,511.36
2012M12,52.03,106.57,78.19,95.8,2.7,2.7,4.86,405.54,1.79,0.96,10.489247,0.78,1,0.38,80.6,2,0.86,30.750433,...,2,499.99,1,54.65,6.91,1.49,7.51,2.08,1.22,1.49,499.99,"1,528.26",87.12,"3,995.00",499.99,0.99,0.83,499.99,499.99,477.13,7.75,7.98,6.29,"1,796.96",374.99,919.39,499.99,499.75,499.99,5.75,...,1.79,1.79,...,19.23,...,5.69,177.72,2.7,40.29,...,1,6.15,1,499.99,15.38,...,8.64,18.15,0.76,5.69,1.77,4.532331,5.000251,90.96,90.96,499.99,34.07,1.66,1.490897,1.88,0.64,259.748046,5.69,2.7,...,7.89,0.64,...,"6,974.41",499.99,204.54,42.56,19.92,217.53,126.27,54.65,"9,656.75","12,260.00","1,166.00",0.600347,0.64,3.78,1475.98635,92.26,83.58,0.64,0.71,150.42,86.01,0.96,"1,076.42",0.76,0.28,47.4,"7,998.58",0.54,"1,507.50",8.64,72.5,1.26,2.63,30.750433,"2,260.82",330.46,3.06,15.36,499.99,...,...,30.13,30.65,12.87,1,12.19,"1,396.11",0.76,2.7,8.48,29.66,851.67,8.64,0.96,87.68,1.679851,...,1.2,24.08,499.99,157.32,46.94,5.6,0.38,97.29,1,1,2.1,"4,238.00",2.57,41.01,3.12,152.824087,3.64,...,3.42,30.74,630.99,...,2.27,0.76,18.69,3.75,499.99,86.59,13.04,"4,331.31",1.22,1.79,...,...,7.36,"22,207.41",8.64,2.95,126.833275,128.35,2.7,2.7,2.7,4.43,3.3,6.59,0.92,74.73,29.12,4.77,"1,570.46",30.64,1,499.99,1.72,6.44,1.56,1.78,...,...,"2,673.48",7.99,3.67,0.64,1,19.31,...,91.26,4.29,"20,828.00",...,...,214.89,...,5.21,...,499.99,2.7,499.99
2013M01,51.93,104.96,77.93,95.89,2.7,2.7,4.94,406.67,1.79,0.95,10.356814,0.78,1,0.38,79.53,2,0.86,30.362189,...,2,493.64,1,54.32,6.91,1.47,7.95,2.03,1.23,1.47,493.64,"1,565.50",83.09,"3,995.00",493.64,0.99,0.83,493.64,493.64,472.67,7.75,7.99,6.28,"1,770.23",370.23,913.12,493.64,500.82,493.64,5.7,...,1.79,1.79,...,19.24,...,5.62,177.72,2.7,40.71,...,1,6.55,1,493.64,15.38,...,8.79,18.22,0.75,5.62,1.77,4.475107,4.93712,89.8,89.8,493.64,34.22,1.66,1.472073,1.88,0.63,256.46856,5.62,2.7,...,7.88,0.63,...,"6,989.14",493.64,204.6,42.65,20,220.95,128.66,54.32,"9,702.75","12,260.00","1,166.00",0.592767,0.63,3.74,1457.351073,93.08,89.16,0.63,0.71,150.73,86.9,0.95,"1,066.54",0.75,0.28,47.52,"7,964.45",0.53,"1,507.50",8.79,73.96,1.26,2.61,30.362189,"2,235.71",345.29,3.04,15.37,493.64,...,...,29.98,30.52,12.72,1,12.14,"1,392.76",0.75,2.7,8.4,30.01,857.52,8.79,0.95,87.7,1.658642,...,1.19,24.18,493.64,157.3,46.36,5.56,0.38,97.56,1,1,2.1,"4,121.68",2.55,40.73,3.11,150.894585,3.64,...,3.29,30.26,631.29,...,2.26,0.75,18.44,3.75,493.64,84.17,12.94,"4,327.01",1.23,1.79,...,...,7.36,"20,334.62",8.79,2.95,125.231923,126.85,2.7,2.7,2.7,4.43,3.3,6.49,0.92,79.01,29.18,4.76,"1,576.87",30.07,1,493.64,1.72,6.44,1.56,1.77,...,...,"2,683.79",7.99,3.67,0.63,1,19.33,"1,989.30",90.9,4.29,"20,828.00",...,...,214.89,...,5.29,...,493.64,2.7,493.64
